id_visitante,obra_visitada,tiempo_minutos,interes,edad,sala,obra_encoded,interes_encoded,cluster
497,Fotografía Histórica,19,Historia,20,5,4,2,2
498,Arte Moderno,3,Cultura,33,3,1,1,0
499,Cerámica Indígena,3,Arte,39,2,2,0,0
500,Arquitectura Antigua,12,Arte,45,1,0,0,0
501,Arte Moderno,10,Cultura,35,1,1,1,0
502,Fotografía Histórica,15,Cultura,21,4,4,1,2
503,Pintura Colonial,5,Cultura,54,1,5,1,1
504,Cerámica Indígena,8,Historia,66,4,2,2,1
505,Fotografía Histórica,7,Cultura,64,5,4,1,1
506,Fotografía Histórica,4,Cultura,41,4,4,1,0
507,Arquitectura Antigua,15,Cultura,51,5,0,1,1
508,Arquitectura Antigua,6,Arte,69,2,0,0,1
509,Arquitectura Antigua,7,Cultura,35,2,0,1,0
510,Escultura Religiosa,8,Historia,15,5,3,2,2
511,Cerámica Indígena,19,Historia,35,5,2,2,0
512,Escultura Religiosa,6,Historia,46,4,3,2,0
513,Pintura Colonial,4,Historia,25,5,5,2,2
514,Fotografía Histórica,5,Arte,66,4,4,0,1
515,Escultura Religiosa,9,Cultura,55,5,3,1,1
516,Fotografía Histórica,7,Arte,35,2,4,0,0
517,Cerámica Indígena,18,Historia,31,1,2,2,2
518,Pintura Colonial,2,Arte,62,5,5,0,1
519,Pintura Colonial,11,Arte,54,5,5,0,1
520,Fotografía Histórica,12,Cultura,48,3,4,1,0
521,Arquitectura Antigua,9,Historia,29,1,0,2,2
522,Fotografía Histórica,14,Cultura,19,4,4,1,2
523,Pintura Colonial,6,Historia,22,1,5,2,2
524,Arte Moderno,2,Historia,65,3,1,2,1
525,Pintura Colonial,6,Historia,54,2,5,2,1
526,Arquitectura Antigua,5,Cultura,66,3,0,1,1
527,Arte Moderno,12,Arte,19,5,1,0,2
528,Arquitectura Antigua,9,Arte,52,4,0,0,1
529,Pintura Colonial,9,Historia,23,2,5,2,2
530,Escultura Religiosa,4,Historia,50,6,3,2,0
531,Fotografía Histórica,15,Historia,55,1,4,2,1
532,Escultura Religiosa,19,Arte,35,4,3,0,0
533,Fotografía Histórica,9,Arte,68,5,4,0,1
534,Cerámica Indígena,17,Arte,25,2,2,0,2
535,Pintura Colonial,9,Arte,69,1,5,0,1
536,Pintura Colonial,9,Cultura,28,4,5,1,2
537,Escultura Religiosa,19,Arte,66,6,3,0,1
538,Fotografía Histórica,13,Cultura,60,1,4,1,1
539,Cerámica Indígena,4,Arte,46,6,2,0,0
540,Pintura Colonial,13,Historia,61,2,5,2,1
541,Cerámica Indígena,14,Arte,35,6,2,0,0
542,Arquitectura Antigua,9,Arte,21,4,0,0,2
543,Arte Moderno,12,Historia,36,4,1,2,0
544,Cerámica Indígena,14,Arte,16,5,2,0,2
545,Cerámica Indígena,16,Cultura,64,3,2,1,1
546,Fotografía Histórica,14,Arte,57,5,4,0,1
547,Cerámica Indígena,2,Cultura,68,3,2,1,1
548,Cerámica Indígena,8,Cultura,39,5,2,1,0
549,Escultura Religiosa,17,Historia,58,5,3,2,1
550,Arte Moderno,2,Cultura,46,2,1,1,0
551,Escultura Religiosa,12,Historia,24,5,3,2,2
552,Arquitectura Antigua,8,Cultura,41,2,0,1,0
553,Pintura Colonial,17,Historia,23,4,5,2,2
554,Fotografía Histórica,11,Arte,68,4,4,0,1
555,Pintura Colonial,15,Arte,48,5,5,0,0
556,Pintura Colonial,12,Cultura,45,6,5,1,0
557,Arte Moderno,6,Arte,18,5,1,0,2
558,Fotografía Histórica,11,Arte,49,2,4,0,0
559,Cerámica Indígena,7,Historia,68,5,2,2,1
560,Escultura Religiosa,7,Arte,18,4,3,0,2
561,Pintura Colonial,14,Historia,69,4,5,2,1
562,Cerámica Indígena,15,Cultura,38,5,2,1,0
563,Escultura Religiosa,5,Arte,38,2,3,0,0
564,Arquitectura Antigua,19,Cultura,45,4,0,1,0
565,Fotografía Histórica,18,Cultura,60,3,4,1,1
566,Arquitectura Antigua,14,Arte,52,5,0,0,1
567,Fotografía Histórica,17,Historia,50,6,4,2,0
568,Pintura Colonial,2,Arte,66,1,5,0,1
569,Arte Moderno,16,Cultura,68,5,1,1,1
570,Pintura Colonial,18,Arte,18,4,5,0,2
571,Arte Moderno,16,Arte,61,6,1,0,1
572,Fotografía Histórica,12,Cultura,23,2,4,1,2
573,Cerámica Indígena,11,Arte,17,5,2,0,2
574,Arte Moderno,18,Arte,68,5,1,0,1
575,Arquitectura Antigua,18,Cultura,59,3,0,1,1
576,Cerámica Indígena,11,Cultura,60,2,2,1,1
577,Arte Moderno,6,Historia,51,4,1,2,1
578,Pintura Colonial,11,Historia,50,6,5,2,0
579,Escultura Religiosa,5,Arte,53,2,3,0,1
580,Arte Moderno,2,Historia,50,6,1,2,0
581,Pintura Colonial,15,Historia,45,4,5,2,0
582,Pintura Colonial,5,Historia,44,4,5,2,0
583,Escultura Religiosa,8,Cultura,69,4,3,1,1
584,Arquitectura Antigua,11,Arte,45,2,0,0,0
585,Pintura Colonial,14,Arte,58,1,5,0,1
586,Cerámica Indígena,5,Cultura,34,2,2,1,0
587,Escultura Religiosa,12,Historia,35,4,3,2,0
588,Escultura Religiosa,2,Cultura,21,6,3,1,2
589,Escultura Religiosa,12,Cultura,62,5,3,1,1
590,Escultura Religiosa,13,Arte,51,2,3,0,1
591,Cerámica Indígena,19,Historia,17,2,2,2,2
592,Cerámica Indígena,18,Cultura,65,1,2,1,1
593,Cerámica Indígena,13,Historia,55,1,2,2,1
594,Escultura Religiosa,5,Cultura,56,1,3,1,1
595,Arquitectura Antigua,2,Historia,38,5,0,2,0
596,Cerámica Indígena,3,Arte,57,1,2,0,1
597,Arquitectura Antigua,18,Historia,48,6,0,2,0
598,Arquitectura Antigua,7,Arte,15,2,0,0,2
599,Cerámica Indígena,6,Arte,36,1,2,0,0
600,Escultura Religiosa,11,Arte,30,3,3,0,2
601,Cerámica Indígena,8,Arte,26,6,2,0,2
602,Fotografía Histórica,11,Cultura,65,1,4,1,1
603,Cerámica Indígena,5,Arte,66,6,2,0,1
604,Cerámica Indígena,16,Arte,66,4,2,0,1
605,Arquitectura Antigua,10,Arte,42,2,0,0,0
606,Pintura Colonial,3,Historia,17,4,5,2,2
607,Pintura Colonial,11,Cultura,20,4,5,1,2
608,Pintura Colonial,19,Cultura,33,5,5,1,0
609,Arte Moderno,12,Arte,22,4,1,0,2
610,Fotografía Histórica,10,Historia,35,1,4,2,0
611,Arquitectura Antigua,9,Arte,56,4,0,0,1
612,Fotografía Histórica,7,Arte,21,3,4,0,2
613,Cerámica Indígena,4,Cultura,64,3,2,1,1
614,Arquitectura Antigua,2,Historia,69,5,0,2,1
615,Fotografía Histórica,17,Cultura,51,4,4,1,1
616,Arquitectura Antigua,7,Arte,68,3,0,0,1
617,Pintura Colonial,13,Cultura,60,1,5,1,1
618,Cerámica Indígena,14,Arte,18,4,2,0,2
619,Arquitectura Antigua,6,Historia,17,1,0,2,2
620,Fotografía Histórica,3,Arte,19,3,4,0,2
621,Cerámica Indígena,10,Arte,64,6,2,0,1
622,Arte Moderno,13,Historia,25,2,1,2,2
623,Fotografía Histórica,13,Historia,35,2,4,2,0
624,Arquitectura Antigua,4,Arte,40,5,0,0,0
625,Fotografía Histórica,2,Historia,49,4,4,2,0
626,Escultura Religiosa,10,Cultura,61,2,3,1,1
627,Escultura Religiosa,12,Historia,37,6,3,2,0
628,Pintura Colonial,6,Cultura,44,3,5,1,0
629,Arte Moderno,2,Historia,30,2,1,2,2
630,Escultura Religiosa,4,Cultura,53,6,3,1,1
631,Pintura Colonial,2,Cultura,37,3,5,1,0
632,Fotografía Histórica,16,Arte,29,5,4,0,2
633,Arte Moderno,15,Arte,50,4,1,0,0
634,Pintura Colonial,8,Historia,49,4,5,2,0
635,Cerámica Indígena,16,Arte,65,1,2,0,1
636,Arquitectura Antigua,3,Arte,52,6,0,0,1
637,Fotografía Histórica,9,Arte,49,3,4,0,0
638,Arquitectura Antigua,15,Cultura,34,1,0,1,0
639,Pintura Colonial,9,Arte,40,6,5,0,0
640,Arquitectura Antigua,17,Historia,33,6,0,2,0
641,Arte Moderno,4,Arte,33,1,1,0,0
642,Fotografía Histórica,14,Cultura,28,1,4,1,2
643,Arte Moderno,16,Arte,52,5,1,0,1
644,Cerámica Indígena,5,Historia,44,1,2,2,0
645,Pintura Colonial,15,Cultura,67,3,5,1,1
646,Pintura Colonial,15,Arte,55,4,5,0,1
647,Arte Moderno,5,Arte,55,5,1,0,1
648,Arquitectura Antigua,10,Cultura,69,5,0,1,1
649,Arquitectura Antigua,18,Arte,26,3,0,0,2
650,Arte Moderno,15,Arte,35,5,1,0,0
651,Cerámica Indígena,17,Historia,17,4,2,2,2
652,Pintura Colonial,10,Historia,23,4,5,2,2
653,Arte Moderno,18,Arte,38,1,1,0,0
654,Cerámica Indígena,16,Arte,26,6,2,0,2
655,Pintura Colonial,9,Historia,65,6,5,2,1
656,Fotografía Histórica,5,Cultura,21,4,4,1,2
657,Fotografía Histórica,5,Arte,26,5,4,0,2
658,Arte Moderno,13,Arte,38,2,1,0,0
659,Arte Moderno,10,Historia,22,6,1,2,2
660,Arquitectura Antigua,19,Historia,26,6,0,2,2
661,Escultura Religiosa,9,Cultura,56,1,3,1,1
662,Pintura Colonial,14,Historia,49,6,5,2,0
663,Arte Moderno,17,Historia,34,1,1,2,0
664,Cerámica Indígena,7,Historia,60,1,2,2,1
665,Arquitectura Antigua,9,Cultura,34,4,0,1,0
666,Pintura Colonial,8,Historia,67,1,5,2,1
667,Arquitectura Antigua,11,Cultura,68,6,0,1,1
668,Pintura Colonial,10,Historia,63,1,5,2,1
669,Pintura Colonial,8,Cultura,55,5,5,1,1
670,Arte Moderno,15,Cultura,25,5,1,1,2
671,Arquitectura Antigua,14,Historia,54,4,0,2,1
672,Arte Moderno,13,Historia,67,5,1,2,1
673,Fotografía Histórica,17,Historia,59,2,4,2,1
674,Fotografía Histórica,6,Historia,41,6,4,2,0
675,Arquitectura Antigua,14,Cultura,37,1,0,1,0
676,Fotografía Histórica,19,Arte,16,4,4,0,2
677,Arquitectura Antigua,2,Cultura,50,2,0,1,0
678,Cerámica Indígena,16,Historia,47,4,2,2,0
679,Escultura Religiosa,16,Historia,53,2,3,2,1
680,Cerámica Indígena,10,Arte,16,3,2,0,2
681,Arte Moderno,14,Arte,28,2,1,0,2
682,Arte Moderno,10,Historia,53,4,1,2,1
683,Arte Moderno,7,Cultura,67,2,1,1,1
684,Cerámica Indígena,7,Cultura,30,6,2,1,2
685,Escultura Religiosa,18,Historia,26,3,3,2,2
686,Arte Moderno,2,Cultura,59,2,1,1,1
687,Cerámica Indígena,18,Cultura,45,1,2,1,0
688,Pintura Colonial,7,Historia,68,3,5,2,1
689,Escultura Religiosa,5,Cultura,59,1,3,1,1
690,Cerámica Indígena,7,Arte,44,4,2,0,0
691,Fotografía Histórica,3,Cultura,17,4,4,1,2
692,Fotografía Histórica,16,Historia,37,3,4,2,0
693,Escultura Religiosa,5,Historia,38,2,3,2,0
694,Fotografía Histórica,6,Cultura,18,5,4,1,2
695,Pintura Colonial,2,Cultura,34,3,5,1,0
696,Cerámica Indígena,11,Arte,42,3,2,0,0
697,Arte Moderno,16,Cultura,41,6,1,1,0
698,Arte Moderno,18,Historia,52,5,1,2,1
699,Escultura Religiosa,17,Arte,15,4,3,0,2
700,Pintura Colonial,14,Arte,19,6,5,0,2
701,Arte Moderno,4,Cultura,59,4,1,1,1
702,Escultura Religiosa,15,Arte,57,3,3,0,1
703,Escultura Religiosa,19,Arte,29,5,3,0,2
704,Arquitectura Antigua,11,Historia,51,2,0,2,1
705,Fotografía Histórica,6,Cultura,37,6,4,1,0
706,Fotografía Histórica,19,Historia,63,5,4,2,1
707,Cerámica Indígena,16,Arte,66,1,2,0,1
708,Cerámica Indígena,17,Arte,18,5,2,0,2
709,Cerámica Indígena,10,Historia,27,2,2,2,2
710,Cerámica Indígena,4,Arte,48,5,2,0,0
711,Arte Moderno,18,Historia,60,4,1,2,1
712,Cerámica Indígena,13,Cultura,53,4,2,1,1
713,Arte Moderno,2,Cultura,38,5,1,1,0
714,Arte Moderno,14,Cultura,48,3,1,1,0
715,Fotografía Histórica,18,Cultura,32,6,4,1,2
716,Pintura Colonial,6,Cultura,35,4,5,1,0
717,Cerámica Indígena,18,Historia,50,6,2,2,0
718,Arte Moderno,3,Cultura,68,5,1,1,1
719,Fotografía Histórica,12,Cultura,42,5,4,1,0
720,Pintura Colonial,10,Arte,26,6,5,0,2
721,Pintura Colonial,17,Arte,69,2,5,0,1
722,Fotografía Histórica,7,Cultura,47,6,4,1,0
723,Arte Moderno,12,Historia,65,2,1,2,1
724,Pintura Colonial,15,Cultura,32,4,5,1,2
725,Arte Moderno,16,Cultura,61,4,1,1,1
726,Cerámica Indígena,4,Cultura,23,4,2,1,2
727,Cerámica Indígena,18,Historia,63,1,2,2,1
728,Arte Moderno,7,Cultura,19,5,1,1,2
729,Arquitectura Antigua,17,Arte,46,6,0,0,0
730,Cerámica Indígena,12,Cultura,68,2,2,1,1
731,Escultura Religiosa,17,Arte,55,3,3,0,1
732,Arquitectura Antigua,16,Cultura,33,2,0,1,0
733,Escultura Religiosa,18,Cultura,44,3,3,1,0
734,Pintura Colonial,5,Historia,51,1,5,2,1
735,Cerámica Indígena,14,Historia,23,1,2,2,2
736,Fotografía Histórica,4,Arte,54,1,4,0,1
737,Escultura Religiosa,15,Arte,18,6,3,0,2
738,Arquitectura Antigua,12,Cultura,22,3,0,1,2
739,Arquitectura Antigua,14,Historia,46,2,0,2,0
740,Cerámica Indígena,7,Arte,54,1,2,0,1
741,Escultura Religiosa,11,Arte,16,2,3,0,2
742,Escultura Religiosa,14,Cultura,45,4,3,1,0
743,Escultura Religiosa,8,Cultura,22,6,3,1,2
744,Arquitectura Antigua,8,Historia,53,1,0,2,1
745,Pintura Colonial,10,Arte,67,5,5,0,1
746,Cerámica Indígena,18,Cultura,37,6,2,1,0
747,Escultura Religiosa,11,Arte,66,4,3,0,1
748,Escultura Religiosa,15,Arte,42,6,3,0,0
749,Fotografía Histórica,16,Arte,44,4,4,0,0
750,Cerámica Indígena,9,Arte,26,6,2,0,2
751,Escultura Religiosa,19,Arte,25,1,3,0,2
752,Fotografía Histórica,18,Cultura,45,1,4,1,0
753,Escultura Religiosa,19,Arte,52,1,3,0,1
754,Escultura Religiosa,9,Historia,20,5,3,2,2
755,Fotografía Histórica,12,Historia,15,3,4,2,2
756,Arte Moderno,10,Cultura,48,4,1,1,0
757,Fotografía Histórica,5,Arte,29,3,4,0,2
758,Cerámica Indígena,18,Arte,62,4,2,0,1
759,Arte Moderno,6,Historia,37,2,1,2,0
760,Cerámica Indígena,2,Cultura,39,2,2,1,0
761,Cerámica Indígena,12,Historia,51,1,2,2,1
762,Fotografía Histórica,12,Historia,18,1,4,2,2
763,Arquitectura Antigua,10,Historia,34,3,0,2,0
764,Arte Moderno,13,Historia,56,1,1,2,1
765,Cerámica Indígena,17,Cultura,42,1,2,1,0
766,Arte Moderno,16,Arte,28,3,1,0,2
767,Fotografía Histórica,10,Cultura,55,5,4,1,1
768,Escultura Religiosa,6,Historia,50,2,3,2,0
769,Pintura Colonial,10,Arte,25,6,5,0,2
770,Arquitectura Antigua,2,Historia,37,5,0,2,0
771,Cerámica Indígena,3,Historia,38,4,2,2,0
772,Escultura Religiosa,4,Arte,58,4,3,0,1
773,Cerámica Indígena,9,Arte,68,1,2,0,1
774,Fotografía Histórica,12,Cultura,27,1,4,1,2
775,Pintura Colonial,11,Historia,58,5,5,2,1
776,Escultura Religiosa,15,Historia,51,6,3,2,1
777,Escultura Religiosa,18,Arte,24,3,3,0,2
778,Pintura Colonial,4,Cultura,52,1,5,1,1
779,Fotografía Histórica,12,Historia,50,2,4,2,0
780,Fotografía Histórica,7,Historia,34,4,4,2,0
781,Pintura Colonial,9,Arte,26,3,5,0,2
782,Arquitectura Antigua,11,Cultura,61,6,0,1,1
783,Pintura Colonial,3,Historia,20,5,5,2,2
784,Pintura Colonial,2,Cultura,21,4,5,1,2
785,Pintura Colonial,13,Cultura,67,4,5,1,1
786,Cerámica Indígena,8,Cultura,65,1,2,1,1
787,Arte Moderno,9,Historia,37,1,1,2,0
788,Cerámica Indígena,5,Cultura,43,1,2,1,0
789,Cerámica Indígena,3,Arte,42,5,2,0,0
790,Fotografía Histórica,13,Arte,18,2,4,0,2
791,Pintura Colonial,6,Arte,25,4,5,0,2
792,Arquitectura Antigua,10,Historia,40,4,0,2,0
793,Escultura Religiosa,11,Cultura,59,3,3,1,1
794,Arte Moderno,14,Historia,22,4,1,2,2
795,Fotografía Histórica,12,Cultura,15,1,4,1,2
796,Fotografía Histórica,7,Arte,61,1,4,0,1
797,Arquitectura Antigua,19,Arte,63,2,0,0,1
798,Cerámica Indígena,10,Cultura,68,1,2,1,1
799,Escultura Religiosa,7,Cultura,48,5,3,1,0
800,Escultura Religiosa,15,Historia,20,6,3,2,2
801,Arquitectura Antigua,19,Arte,24,6,0,0,2
802,Cerámica Indígena,4,Arte,20,5,2,0,2
803,Fotografía Histórica,14,Cultura,58,1,4,1,1
804,Pintura Colonial,17,Cultura,27,2,5,1,2
805,Arte Moderno,13,Arte,55,4,1,0,1
806,Arte Moderno,17,Cultura,40,6,1,1,0
807,Pintura Colonial,13,Cultura,51,1,5,1,1
808,Escultura Religiosa,7,Arte,32,2,3,0,2
809,Arquitectura Antigua,5,Cultura,43,3,0,1,0
810,Cerámica Indígena,3,Historia,57,3,2,2,1
811,Cerámica Indígena,17,Arte,48,5,2,0,0
812,Escultura Religiosa,9,Arte,46,4,3,0,0
813,Arquitectura Antigua,2,Cultura,53,1,0,1,1
814,Arte Moderno,19,Arte,43,6,1,0,0
815,Fotografía Histórica,10,Historia,24,4,4,2,2
816,Cerámica Indígena,11,Cultura,57,5,2,1,1
817,Escultura Religiosa,9,Arte,69,3,3,0,1
818,Arquitectura Antigua,6,Cultura,43,3,0,1,0
819,Fotografía Histórica,14,Historia,24,4,4,2,2
820,Pintura Colonial,3,Cultura,15,1,5,1,2
821,Cerámica Indígena,8,Historia,17,4,2,2,2
822,Fotografía Histórica,4,Cultura,63,3,4,1,1
823,Escultura Religiosa,15,Historia,32,5,3,2,2
824,Fotografía Histórica,19,Historia,64,1,4,2,1
825,Escultura Religiosa,14,Cultura,24,3,3,1,2
826,Arte Moderno,10,Historia,19,2,1,2,2
827,Pintura Colonial,18,Arte,48,5,5,0,0
828,Pintura Colonial,5,Historia,25,3,5,2,2
829,Cerámica Indígena,4,Arte,65,3,2,0,1
830,Cerámica Indígena,8,Cultura,69,2,2,1,1
831,Cerámica Indígena,15,Cultura,56,4,2,1,1
832,Escultura Religiosa,14,Historia,22,1,3,2,2
833,Arte Moderno,17,Cultura,60,4,1,1,1
834,Arquitectura Antigua,5,Arte,29,3,0,0,2
835,Cerámica Indígena,2,Cultura,61,3,2,1,1
836,Cerámica Indígena,5,Arte,43,2,2,0,0
837,Fotografía Histórica,4,Arte,63,5,4,0,1
838,Fotografía Histórica,14,Historia,45,6,4,2,0
839,Cerámica Indígena,10,Historia,68,6,2,2,1
840,Cerámica Indígena,11,Cultura,53,6,2,1,1
841,Cerámica Indígena,4,Cultura,36,4,2,1,0
842,Fotografía Histórica,13,Arte,65,4,4,0,1
843,Pintura Colonial,6,Historia,37,2,5,2,0
844,Escultura Religiosa,6,Historia,62,3,3,2,1
845,Arte Moderno,15,Historia,62,3,1,2,1
846,Arquitectura Antigua,5,Cultura,30,6,0,1,2
847,Cerámica Indígena,9,Historia,30,3,2,2,2
848,Escultura Religiosa,11,Cultura,48,6,3,1,0
849,Pintura Colonial,18,Cultura,46,2,5,1,0
850,Arquitectura Antigua,18,Cultura,39,3,0,1,0
851,Cerámica Indígena,6,Arte,63,1,2,0,1
852,Pintura Colonial,5,Historia,55,2,5,2,1
853,Arte Moderno,7,Historia,61,2,1,2,1
854,Cerámica Indígena,18,Arte,55,5,2,0,1
855,Pintura Colonial,14,Arte,20,4,5,0,2
856,Fotografía Histórica,4,Historia,63,4,4,2,1
857,Cerámica Indígena,2,Historia,17,2,2,2,2
858,Fotografía Histórica,5,Arte,63,3,4,0,1
859,Arte Moderno,4,Arte,47,6,1,0,0
860,Escultura Religiosa,5,Cultura,43,3,3,1,0
861,Arquitectura Antigua,2,Historia,54,3,0,2,1
862,Cerámica Indígena,2,Historia,41,6,2,2,0
863,Cerámica Indígena,17,Arte,49,3,2,0,0
864,Fotografía Histórica,17,Cultura,57,2,4,1,1
865,Pintura Colonial,5,Cultura,16,6,5,1,2
866,Arte Moderno,6,Cultura,28,3,1,1,2
867,Escultura Religiosa,17,Cultura,33,3,3,1,0
868,Escultura Religiosa,17,Historia,63,4,3,2,1
869,Arquitectura Antigua,12,Historia,41,4,0,2,0
870,Pintura Colonial,7,Historia,19,1,5,2,2
871,Fotografía Histórica,15,Historia,68,3,4,2,1
872,Pintura Colonial,19,Historia,33,6,5,2,0
873,Cerámica Indígena,3,Arte,61,4,2,0,1
874,Pintura Colonial,14,Arte,21,6,5,0,2
875,Arte Moderno,19,Cultura,24,1,1,1,2
876,Pintura Colonial,9,Arte,43,2,5,0,0
877,Pintura Colonial,3,Arte,19,4,5,0,2
878,Arquitectura Antigua,10,Historia,32,2,0,2,2
879,Fotografía Histórica,10,Historia,41,1,4,2,0
880,Fotografía Histórica,8,Cultura,17,2,4,1,2
881,Escultura Religiosa,4,Arte,38,2,3,0,0
882,Arquitectura Antigua,12,Cultura,53,3,0,1,1
883,Cerámica Indígena,16,Arte,34,3,2,0,0
884,Pintura Colonial,13,Cultura,34,3,5,1,0
885,Escultura Religiosa,3,Arte,17,6,3,0,2
886,Arte Moderno,11,Historia,47,6,1,2,0
887,Pintura Colonial,5,Cultura,16,5,5,1,2
888,Fotografía Histórica,2,Cultura,40,1,4,1,0
889,Escultura Religiosa,16,Cultura,36,3,3,1,0
890,Cerámica Indígena,5,Arte,44,1,2,0,0
891,Cerámica Indígena,2,Historia,59,4,2,2,1
892,Pintura Colonial,10,Cultura,15,2,5,1,2
893,Fotografía Histórica,10,Historia,60,2,4,2,1
894,Arquitectura Antigua,17,Arte,31,2,0,0,2
895,Escultura Religiosa,19,Cultura,66,3,3,1,1
896,Cerámica Indígena,16,Cultura,18,5,2,1,2
897,Arte Moderno,10,Cultura,40,3,1,1,0
898,Fotografía Histórica,18,Cultura,55,2,4,1,1
899,Escultura Religiosa,14,Cultura,63,5,3,1,1
900,Fotografía Histórica,16,Cultura,47,1,4,1,0
901,Arquitectura Antigua,6,Cultura,62,2,0,1,1
902,Arte Moderno,19,Cultura,47,3,1,1,0
903,Escultura Religiosa,17,Cultura,24,2,3,1,2
904,Arquitectura Antigua,5,Cultura,27,6,0,1,2
905,Arte Moderno,11,Arte,15,3,1,0,2
906,Arquitectura Antigua,9,Cultura,60,2,0,1,1
907,Pintura Colonial,10,Historia,20,3,5,2,2
908,Pintura Colonial,8,Historia,42,1,5,2,0
909,Arquitectura Antigua,6,Historia,32,3,0,2,2
910,Cerámica Indígena,3,Historia,57,3,2,2,1
911,Fotografía Histórica,7,Arte,54,4,4,0,1
912,Escultura Religiosa,12,Historia,29,4,3,2,2
913,Escultura Religiosa,3,Cultura,36,3,3,1,0
914,Escultura Religiosa,14,Arte,21,5,3,0,2
915,Arte Moderno,5,Cultura,15,3,1,1,2
916,Arquitectura Antigua,7,Arte,15,6,0,0,2
917,Arquitectura Antigua,17,Historia,19,1,0,2,2
918,Escultura Religiosa,19,Cultura,17,5,3,1,2
919,Fotografía Histórica,4,Historia,15,4,4,2,2
920,Fotografía Histórica,11,Cultura,39,5,4,1,0
921,Cerámica Indígena,14,Cultura,60,5,2,1,1
922,Fotografía Histórica,15,Arte,63,2,4,0,1
923,Escultura Religiosa,8,Historia,63,5,3,2,1
924,Cerámica Indígena,10,Arte,65,5,2,0,1
925,Arte Moderno,8,Arte,55,6,1,0,1
926,Cerámica Indígena,11,Cultura,31,4,2,1,2
927,Arte Moderno,10,Historia,61,5,1,2,1
928,Cerámica Indígena,15,Cultura,62,5,2,1,1
929,Pintura Colonial,9,Historia,16,5,5,2,2
930,Arquitectura Antigua,13,Arte,44,6,0,0,0
931,Arquitectura Antigua,2,Arte,31,6,0,0,2
932,Arte Moderno,11,Cultura,28,2,1,1,2
933,Escultura Religiosa,16,Cultura,50,2,3,1,0
934,Pintura Colonial,11,Cultura,28,6,5,1,2
935,Arte Moderno,16,Arte,42,3,1,0,0
936,Cerámica Indígena,10,Cultura,47,6,2,1,0
937,Pintura Colonial,4,Arte,54,2,5,0,1
938,Pintura Colonial,19,Arte,65,5,5,0,1
939,Arquitectura Antigua,2,Arte,43,5,0,0,0
940,Pintura Colonial,8,Arte,31,5,5,0,2
941,Cerámica Indígena,18,Cultura,21,2,2,1,2
942,Pintura Colonial,8,Historia,15,1,5,2,2
943,Arquitectura Antigua,18,Cultura,39,3,0,1,0
944,Cerámica Indígena,4,Cultura,43,5,2,1,0
945,Arte Moderno,17,Historia,68,4,1,2,1
946,Pintura Colonial,2,Historia,36,1,5,2,0
947,Arte Moderno,13,Cultura,68,1,1,1,1
948,Arquitectura Antigua,3,Historia,59,3,0,2,1
949,Arte Moderno,15,Arte,54,2,1,0,1
950,Arte Moderno,17,Arte,46,6,1,0,0
951,Arquitectura Antigua,13,Cultura,54,4,0,1,1
952,Fotografía Histórica,18,Historia,32,2,4,2,2
953,Cerámica Indígena,14,Arte,29,4,2,0,2
954,Cerámica Indígena,11,Historia,17,3,2,2,2
955,Arte Moderno,15,Cultura,69,6,1,1,1
956,Fotografía Histórica,12,Arte,45,3,4,0,0
957,Arte Moderno,12,Arte,63,1,1,0,1
958,Fotografía Histórica,3,Historia,29,1,4,2,2
959,Fotografía Histórica,9,Historia,51,5,4,2,1
960,Arquitectura Antigua,8,Arte,66,1,0,0,1
961,Arte Moderno,6,Cultura,58,5,1,1,1
962,Arte Moderno,8,Historia,42,6,1,2,0
963,Cerámica Indígena,18,Cultura,45,3,2,1,0
964,Cerámica Indígena,5,Arte,51,5,2,0,1
965,Arquitectura Antigua,11,Arte,27,3,0,0,2
966,Arquitectura Antigua,17,Cultura,54,5,0,1,1
967,Arte Moderno,3,Arte,44,4,1,0,0
968,Escultura Religiosa,13,Cultura,29,1,3,1,2
969,Escultura Religiosa,3,Arte,26,3,3,0,2
970,Escultura Religiosa,19,Arte,46,1,3,0,0
971,Arquitectura Antigua,7,Historia,61,3,0,2,1
972,Arquitectura Antigua,4,Arte,15,6,0,0,2
973,Cerámica Indígena,15,Historia,41,4,2,2,0
974,Arquitectura Antigua,11,Cultura,67,4,0,1,1
975,Arquitectura Antigua,6,Historia,42,1,0,2,0
976,Cerámica Indígena,7,Historia,35,3,2,2,0
977,Cerámica Indígena,15,Arte,62,6,2,0,1
978,Pintura Colonial,15,Cultura,54,5,5,1,1
979,Cerámica Indígena,7,Arte,16,3,2,0,2
980,Pintura Colonial,7,Cultura,34,4,5,1,0
981,Arte Moderno,11,Cultura,59,3,1,1,1
982,Arte Moderno,16,Historia,27,1,1,2,2
983,Arte Moderno,12,Cultura,35,3,1,1,0
984,Arquitectura Antigua,12,Arte,62,5,0,0,1
985,Arte Moderno,7,Cultura,28,2,1,1,2
986,Pintura Colonial,5,Cultura,29,3,5,1,2
987,Escultura Religiosa,4,Cultura,30,5,3,1,2
988,Cerámica Indígena,11,Cultura,39,4,2,1,0
989,Cerámica Indígena,12,Arte,24,5,2,0,2
990,Arte Moderno,17,Cultura,37,3,1,1,0
991,Arquitectura Antigua,3,Cultura,42,5,0,1,0
992,Arte Moderno,6,Cultura,35,4,1,1,0
993,Escultura Religiosa,5,Arte,63,2,3,0,1
